Id,SalePrice
1461,121284.787
1462,158070.6022
1463,183605.183
1464,190528.3574
1465,188237.6425
1466,174713.7029
1467,174387.4491
1468,170501.3771
1469,188616.1057
1470,126281.9886
1471,198866.0217
1472,94829.95548
1473,92276.49261
1474,154216.0434
1475,127518.1362
1476,380888.9748
1477,265216.3136
1478,296224.8184
1479,280862.1078
1480,471742.5163
1481,330547.43
1482,200711.0305
1483,166324.4199
1484,167597.3057
1485,174973.7466
1486,195068.8979
1487,335602.6017
1488,240130.6257
1489,209484.334
1490,214396.6643
1491,190988.887
1492,87657.5034
1493,183356.1944
1494,307831.6675
1495,308156.6119
1496,226261.2566
1497,184359.478
1498,156730.8284
1499,158539.083
1500,150515.137
1501,169638.6383
1502,148202.683
1503,302738.1083
1504,242419.9128
1505,225657.7154
1506,187145.6763
1507,227551.281
1508,209403.6434
1509,166717.3974
1510,148324.5101
1511,147158.0982
1512,171410.3315
1513,134241.6681
1514,156670.2376
1515,195515.7592
1516,149900.9773
1517,157950.0588
1518,132731.1108
1519,225782.8389
1520,135823.7046
1521,138729.9816
1522,170383.0842
1523,114785.2953
1524,121945.0473
1525,127654.3765
1526,123224.394
1527,105204.3986
1528,139336.9103
1529,147825.3361
1530,175939.5994
1531,97919.33499
1532,103345.0679
1533,144173.4754
1534,122437.924
1535,153551.9553
1536,107539.0764
1537,71053.38522
1538,170817.0803
1539,193656.2477
1540,93950.17076
1541,150592.6804
1542,142529.39
1543,221732.6868
1544,74788.92678
1545,104706.2717
1546,121473.2468
1547,134235.0525
1548,133044.9254
1549,112560.6417
1550,140271.2872
1551,122021.1209
1552,134442.357
1553,154326.4128
1554,105886.664
1555,160017.169
1556,80142.61967
1557,102748.2675
1558,91485.90016
1559,88754.63395
1560,139171.6304
1561,129372.1211
1562,123238.6645
1563,123491.8087
1564,161986.321
1565,150504.1979
1566,251972.9851
1567,68925.28063
1568,229986.4688
1569,137564.1969
1570,129143.668
1571,126721.8494
1572,146992.1534
1573,247785.8738
1574,110409.2476
1575,219861.649
1576,225034.201
1577,198480.1965
1578,147060.0063
1579,144480.0853
1580,194473.5815
1581,140250.0437
1582,126396.1
1583,343908.4802
1584,219779.472
1585,143169.4117
1586,71290.95333
1587,97241.07828
1588,144586.7164
1589,97099.40578
1590,128095.6233
1591,95989.98459
1592,119110.5514
1593,124417.8125
1594,128971.2387
1595,108610.5738
1596,233097.9194
1597,181184.681
1598,208044.5167
1599,179673.065
1600,175374.5329
