Id,SalePrice
1461,119909.9318
1462,159777.0601
1463,180277.9199
1464,186162.2989
1465,192166.9764
1466,177967.5634
1467,167616.0194
1468,170352.5499
1469,188928.5743
1470,120513.4208
1471,195290.379
1472,90835.17008
1473,93420.00159
1474,153170.1131
1475,129283.303
1476,375001.4422
1477,254913.1801
1478,298467.3963
1479,282474.3195
1480,495214.1949
1481,316499.0364
1482,215121.483
1483,169407.4187
1484,177727.6013
1485,173387.658
1486,200010.1886
1487,332154.202
1488,242500.6409
1489,209168.0926
1490,220040.9859
1491,190926.3064
1492,85251.99753
1493,187543.2962
1494,301480.1625
1495,295459.2576
1496,230960.8005
1497,177343.7943
1498,157292.9779
1499,157306.4755
1500,150475.1227
1501,168486.152
1502,152969.0171
1503,290507.3304
1504,239099.012
1505,220107.3133
1506,185593.896
1507,239201.3965
1508,201358.9875
1509,167498.1401
1510,147290.1206
1511,140374.9586
1512,165213.7787
1513,149038.5617
1514,157855.4398
1515,216046.2562
1516,159849.2112
1517,160993.3307
1518,133880.9042
1519,229075.2341
1520,132219.7738
1521,134028.8885
1522,162368.1391
1523,109099.3123
1524,120606.2552
1525,123602.3063
1526,125173.1785
1527,108497.5312
1528,132981.1807
1529,145042.9157
1530,178026.6371
1531,91448.98023
1532,102878.3744
1533,137463.0256
1534,119489.3114
1535,165403.0737
1536,101450.6552
1537,68248.31756
1538,174034.2299
1539,203526.2527
1540,96551.08326
1541,148934.6403
1542,143430.0081
1543,230518.7188
1544,81100.76879
1545,117171.2115
1546,128546.8245
1547,140638.7402
1548,138251.3758
1549,108606.5543
1550,140308.8463
1551,129445.6121
1552,135506.5148
1553,139521.2921
1554,108145.3194
1555,168802.4815
1556,80734.73318
1557,107607.2543
1558,95330.98743
1559,87430.83273
1560,155135.815
1561,139584.9521
1562,129948.1955
1563,116842.9218
1564,158376.6454
1565,149642.4667
1566,239653.9622
1567,68957.80216
1568,220882.5042
1569,128364.0197
1570,130857.3263
1571,132558.5298
1572,148704.5755
1573,270697.9442
1574,111760.2785
1575,232382.793
1576,212841.1617
1577,202752.0096
1578,150903.3539
1579,142466.6289
1580,195993.993
1581,147400.2822
1582,127108.7341
1583,338006.7608
1584,222985.9529
1585,140984.9306
1586,80844.19451
1587,105264.7507
1588,146334.4002
1589,97606.11993
1590,135201.0717
1591,95388.64954
1592,125886.0099
1593,121325.1977
1594,147064.124
1595,111421.1332
1596,243049.6037
1597,175797.1515
1598,202942.625
1599,194831.7769
1600,181505.7233
1601,74141.34267
1602,112404.1337
1603,72432.67858
1604,297874.6929
1605,243890.6802
1606,166128.6994
1607,176041.4585
1608,229346.5881
1609,195890.748
1610,158774.182
1611,131427.3977
1612,162743.5793
1613,152806.9477
1614,125017.9865
1615,86104.83718
1616,66444.3259
1617,94396.05487
1618,125990.6049
1619,132850.8322
1620,160395.768
1621,136263.8455
1622,131189.9113
1623,312471.9698
1624,202687.5448
1625,128586.846
1626,169888.5682
1627,184659.1907
1628,289944.4089
1629,183457.6158
1630,369600.9998
1631,233452.5251
1632,248544.4629
1633,166697.1443
1634,185327.8815
1635,180295.5242
1636,155297.0975
1637,195706.6932
1638,208332.3673
1639,179324.8305
1640,267261.0588
1641,182881.3574
1642,221532.2721
1643,228055.8919
1644,231790.7598
1645,186474.236
1646,158423.9383
1647,165849.1848
1648,126445.2027
1649,132946.619
