Id,SalePrice
1461,118679.6104
1462,155649.5819
1463,177592.5127
1464,193752.3586
1465,200390.4002
1466,172204.0987
1467,175341.5403
1468,164978.6734
1469,193583.784
1470,118448.1471
1471,192669.5657
1472,95292.13927
1473,94570.90268
1474,148472.6818
1475,116526.2121
1476,368141.9651
1477,260936.6388
1478,292004.6003
1479,290111.4166
1480,590195.6878
1481,337152.2947
1482,210484.0628
1483,173101.0337
1484,165927.5959
1485,185914.9322
1486,193234.9184
1487,339841.2849
1488,244338.0923
1489,194450.6316
1490,222481.9115
1491,193298.2513
1492,92633.73079
1493,186826.4576
1494,304516.8728
1495,300153.2892
1496,226691.2944
1497,179499.2257
1498,165637.1511
1499,162930.7244
1500,153647.6159
1501,171826.0197
1502,151803.1582
1503,293486.6101
1504,246630.8292
1505,227159.0484
1506,188283.3283
1507,243445.8144
1508,202017.4219
1509,166365.9162
1510,148803.8958
1511,149312.137
1512,173902.713
1513,149262.4158
1514,159056.4885
1515,192873.9188
1516,156247.7839
1517,164422.2074
1518,133001.3524
1519,213276.6242
1520,128585.8354
1521,131809.8416
1522,178682.7384
1523,110789.4966
1524,127488.3678
1525,122500.3846
1526,115839.7771
1527,108708.4154
1528,136884.2229
1529,149271.3967
1530,176741.3547
1531,104259.3837
1532,95851.9669
1533,144741.0625
1534,126733.4971
1535,147910.5403
1536,108591.1117
1537,62163.20642
1538,154722.4238
1539,196620.6519
1540,94052.36378
1541,139144.7444
1542,137926.7875
1543,183851.6594
1544,81107.09375
1545,111434.7777
1546,136424.6987
1547,126759.9344
1548,137138.4369
1549,118744.6432
1550,135115.254
1551,111597.4495
1552,134888.7697
1553,147092.0741
1554,118343.9023
1555,157487.1791
1556,88175.58819
1557,106277.495
1558,93847.86875
1559,77639.24348
1560,134288.7492
1561,132359.3511
1562,129528.9625
1563,116834.6021
1564,156680.9632
1565,152556.9984
1566,245109.0551
1567,79343.36362
1568,226327.9364
1569,130005.6836
1570,138855.0783
1571,126124.3216
1572,140215.4997
1573,231769.0544
1574,119667.9437
1575,226166.0226
1576,239874.7275
1577,183172.2801
1578,147307.3369
1579,144801.2254
1580,196535.4142
1581,151817.0775
1582,125971.4107
1583,314757.5222
1584,220142.6825
1585,136869.9191
1586,57252.10748
1587,104722.3246
1588,146780.4273
1589,93990.18661
1590,133713.8054
1591,90115.9612
1592,118768.0154
1593,126589.4218
1594,126174.2891
1595,107312.9673
1596,223375.2153
1597,188725.1332
1598,223838.0102
1599,172563.5466
1600,165977.355
1601,63670.00947
1602,114595.6751
1603,80979.30694
1604,259841.0995
1605,247786.731
1606,168923.1084
1607,170935.4591
1608,217792.2445
1609,183340.4363
1610,152302.6775
1611,140777.8569
1612,166664.0666
1613,162314.2862
1614,127820.7951
1615,92560.783
1616,81576.82668
1617,93265.22941
1618,123478.0714
1619,137931.039
1620,153432.5038
1621,138231.4747
1622,141014.4194
1623,274705.3214
1624,210940.8509
1625,122198.6363
1626,169643.1653
1627,187623.5868
1628,283229.4901
1629,184108.2577
1630,341081.9339
1631,228912.8008
1632,254084.5865
1633,171792.6713
1634,184910.6157
1635,174588.9056
1636,153587.8999
1637,196505.8023
1638,185460.8332
1639,187209.6135
1640,254747.1505
1641,179605.0449
1642,231025.6106
1643,220149.9798
1644,231918.961
1645,190109.66
1646,161529.6465
1647,165659.4278
1648,131814.5285
1649,139263.8231
1650,114221.569
1651,121685.3886
1652,97132.3122
1653,102787.9867
1654,148201.857
1655,138550.5845
1656,142883.5501
1657,150839.0719
1658,146755.8883
1659,124593.7729
1660,155021.5661
1661,468612.1471
1662,423599.1999
1663,384966.5474
1664,523781.6122
1665,304187.3081
1666,333971.1469
1667,361868.4396
1668,334499.6584
1669,310681.1112
1670,353068.4177
1671,268123.2388
1672,468688.514
1673,300450.0507
1674,252727.3274
1675,193055.2122
1676,192069.7451
1677,215523.0636
1678,509587.8613
1679,391981.3389
1680,321308.0687
1681,246234.8397
1682,318903.376
1683,180930.6249
1684,174751.2844
1685,172426.1116
1686,168501.3558
1687,171616.722
1688,190354.3222
1689,194109.239
1690,196949.2753
1691,185441.3444
1692,270512.8466
1693,169970.9768
1694,182130.2208
1695,169339.9472
1696,268707.714
1697,171929.3247
1698,364526.9063
1699,310795.3161
1700,251244.9204
1701,280856.7825
1702,245445.355
1703,251386.6091
1704,282985.8087
1705,235720.448
1706,420162.3742
1707,214236.7078
1708,200562.926
1709,277042.6851
1710,216063.2604
1711,274600.6519
1712,258168.4681
1713,273245.4748
1714,221905.4021
1715,207540.8175
1716,181788.6314
1717,175386.9414
1718,137692.7877
1719,208660.9373
1720,248084.5371
1721,167749.4449
1722,126974.755
1723,156615.803
1724,207871.1203
1725,232538.2021
1726,188874.8237
1727,154173.5256
1728,177539.7669
1729,165505.1321
1730,158837.5997
1731,122504.2222
1732,125155.6383
1733,113921.3453
1734,121342.5739
1735,128019.9649
1736,111839.9297
1737,315183.394
1738,248057.0688
1739,242916.7144
1740,208246.8939
1741,184883.6214
1742,170724.5134
1743,177384.7359
1744,304962.3415
1745,216337.1187
1746,196673.2406
1747,213030.6462
1748,214699.8607
1749,150817.1449
1750,129771.7106
1751,258575.9714
1752,116229.4439
1753,151183.174
1754,196959.7385
1755,166038.9476
1756,125743.9425
1757,121277.8694
1758,147343.9594
1759,163200.918
1760,167504.6498
1761,149765.1545
1762,175348.6645
1763,182727.7267
1764,114895.6747
1765,160647.6739
1766,184013.1566
1767,219729.989
1768,139059.5875
1769,174415.2758
1770,150636.1819
1771,129828.2804
1772,132174.1266
1773,127523.5404
1774,139185.6482
1775,139351.5638
1776,127691.4924
1777,111181.7197
1778,138711.261
1779,116488.4759
1780,177125.3305
1781,130268.5151
1782,87734.19758
1783,141298.3915
1784,102537.1255
1785,122703.8235
1786,143038.3428
1787,164775.8021
1788,58455.24857
1789,99857.18862
1790,81616.92864
1791,176249.0614
1792,160522.4282
1793,132831.3191
1794,153982.858
1795,133485.4848
1796,130869.8196
1797,117590.4118
1798,123150.804
1799,111966.6791
1800,130525.5265
1801,124679.5383
1802,143964.0245
1803,150693.4202
1804,139449.2452
1805,135928.4589
1806,123308.5388
1807,136838.972
1808,126862.0727
1809,122056.5605
1810,138689.7513
1811,94056.49345
1812,97036.42496
1813,122784.4508
1814,96826.56219
1815,54932.15511
1816,98778.30509
1817,106844.2041
1818,138090.4839
1819,123134.2007
1820,52883.16953
1821,118317.8098
1822,150064.6989
1823,49503.79375
1824,131639.9245
1825,134306.5749
1826,102366.9425
1827,103483.0207
1828,136170.2805
1829,128452.6494
1830,137041.2003
1831,149541.8918
1832,70076.44667
1833,139336.0202
1834,119507.745
1835,125161.6903
1836,125876.4394
1837,86068.75041
1838,123833.2455
1839,93386.29094
1840,146993.2221
1841,134656.9661
1842,91636.14642
1843,131140.5375
1844,141739.442
1845,143280.3281
1846,155206.0278
1847,167338.7285
1848,50484.98021
1849,113878.2281
1850,118260.757
1851,151686.5361
1852,125681.7924
1853,126749.9371
1854,169114.302
1855,154063.666
1856,226409.6281
1857,139751.1315
1858,134990.3067
1859,122507.1882
1860,146415.9781
1861,122185.9561
1862,312601.8174
1863,304089.4768
1864,304124.0664
1865,336388.5162
1866,332249.2949
1867,230713.4947
1868,288480.5115
1869,201465.4541
1870,228619.5149
1871,255603.125
1872,171805.6979
1873,231690.0391
1874,149761.8609
1875,200097.4152
1876,197823.5191
1877,211365.5578
1878,207620.058
1879,127470.3454
1880,134057.3595
1881,247498.4097
1882,246535.7882
1883,189946.7269
1884,205198.9258
1885,243024.0044
1886,287542.6504
1887,210683.9474
1888,276946.4101
1889,164052.6427
1890,116323.7045
1891,136244.2589
1892,100068.0056
1893,129045.7212
1894,122951.0164
1895,133643.8573
1896,125054.6685
1897,114651.4158
1898,111099.137
1899,157062.0059
1900,152781.0505
1901,169429.4391
1902,148891.1761
1903,213176.6412
1904,143818.3775
1905,198972.3083
1906,151732.7693
1907,204808.409
1908,111113.0921
1909,133619.5115
1910,120518.986
1911,218167.568
1912,326014.2167
1913,142947.814
1914,56607.15434
1915,295607.8906
1916,61913.56234
1917,256249.9031
1918,140231.0794
1919,175950.4822
1920,154851.4377
1921,398340.1653
1922,316463.3307
1923,227369.5417
1924,223587.7398
1925,201776.8558
1926,367602.3689
1927,133542.722
1928,156524.8265
1929,123584.3597
1930,133296.063
1931,142400.2345
1932,139204.5478
1933,176433.9985
1934,180782.6042
1935,169599.1425
1936,192015.7119
1937,185098.7351
1938,169676.4648
1939,246295.7759
1940,197088.9415
1941,169411.6032
1942,186192.2645
1943,213538.4491
1944,360948.484
1945,388998.9841
1946,133831.5694
1947,286087.3133
1948,169910.85
1949,238900.1368
1950,187527.1327
1951,242896.8632
1952,210045.0581
1953,166497.5311
1954,185039.643
1955,136012.3797
1956,304991.0484
1957,154944.2276
1958,307390.7433
1959,147873.0695
1960,115258.9926
1961,120804.0053
1962,99100.52157
1963,105665.4978
1964,106760.5565
1965,144232.4892
1966,141758.1856
1967,296628.7444
1968,454912.2068
1969,389869.1775
1970,490810.8353
1971,497039.3929
1972,377582.4813
1973,271814.912
1974,327264.2384
1975,486950.6867
1976,287375.7326
1977,359260.9354
1978,360891.5112
1979,324047.0787
1980,200708.6713
1981,341586.9943
1982,219530.6686
1983,209061.4792
1984,171126.4397
1985,226441.6469
1986,216680.1528
1987,181291.0081
1988,172056.7521
1989,191761.2088
1990,211631.8514
1991,236946.4335
1992,212054.9472
1993,170414.9601
1994,229889.058
1995,181842.9186
1996,251192.4127
1997,318264.7806
1998,324328.1141
1999,271909.6263
2000,315997.9762
2001,279715.3535
2002,241563.0642
2003,260137.8718
2004,284335.8758
2005,222273.438
2006,222173.8613
2007,251419.0763
2008,211565.4719
2009,194623.7224
2010,198044.5517
2011,142852.1954
2012,172641.949
2013,175768.2426
2014,183430.9812
2015,206667.7692
2016,191757.066
2017,195832.4529
2018,118151.5202
2019,132968.6522
2020,102722.3419
2021,102151.5689
2022,180848.7347
2023,142329.7163
2024,273617.6516
2025,361437.4027
2026,172174.5532
2027,156505.2364
2028,154830.2285
2029,168839.3142
2030,262684.735
2031,230571.6299
2032,242733.3442
2033,259015.2375
2034,168454.3276
2035,214146.7294
2036,197721.5508
2037,201876.0361
2038,315933.6871
2039,225015.4397
2040,280837.3024
2041,294908.881
2042,206491.5974
2043,173414.2222
2044,169476.4321
2045,211232.8662
2046,142810.1339
2047,145889.2454
2048,139755.8314
2049,143209.2536
2050,176144.8372
2051,106483.9151
2052,126643.1354
2053,146680.0386
2054,92091.41845
2055,158790.334
2056,147508.9326
2057,114772.62
2058,215296.4317
2059,133501.2354
2060,172730.4744
2061,174657.3537
2062,131084.9139
2063,118517.2807
2064,137030.9723
2065,119767.4579
2066,163984.572
2067,115141.3683
2068,146625.2528
2069,86437.41842
2070,116654.5288
2071,93783.3662
2072,138075.5536
2073,135876.7933
2074,186046.4994
2075,148877.9771
2076,121086.084
2077,153512.5956
2078,127672.0001
2079,135773.9915
2080,117849.3398
2081,127412.0579
2082,124168.2414
2083,148134.5959
2084,109520.1531
2085,115091.3151
2086,121729.6983
2087,123736.4768
2088,90831.16139
2089,79783.31095
2090,125063.588
2091,108984.9893
2092,123599.6845
2093,112696.9127
2094,114204.6631
2095,145750.8163
2096,86538.56872
2097,96915.37649
2098,147592.547
2099,49698.15499
2100,80748.43667
2101,117453.0814
2102,131892.3346
2103,103990.5089
2104,138729.4513
2105,127188.2506
2106,68024.16938
2107,186782.2734
2108,118476.6289
2109,110675.5438
2110,127533.6219
2111,141757.3406
2112,136081.7026
2113,120343.1818
2114,122586.1969
2115,154873.8922
2116,119374.9493
2117,148550.8943
2118,124945.4298
2119,108075.2009
2120,113888.1339
2121,99146.4644
2122,111268.4504
2123,85747.23457
2124,162729.2472
2125,130522.1817
2126,149961.1286
2127,158436.6468
2128,124515.8408
2129,97887.46635
2130,135944.2215
2131,141245.1463
2132,114426.3363
2133,119829.5984
2134,120458.4454
2135,95722.39509
2136,75906.65369
2137,106851.0445
2138,133435.4163
2139,153508.3124
2140,139659.5832
2141,158727.1734
2142,125874.8726
2143,142814.8227
2144,122552.5594
2145,135680.0443
2146,165758.7017
2147,148690.2054
2148,138066.5524
2149,147094.1463
2150,227089.6734
2151,116664.9915
2152,165405.49
2153,157356.1965
2154,103976.9206
2155,141407.3506
2156,250499.4729
2157,227623.9889
2158,234333.9195
2159,213373.1979
2160,178355.2173
2161,234654.3655
2162,391116.7065
2163,336917.2783
2164,257555.6792
2165,198339.9411
2166,154300.6524
2167,220253.794
2168,193039.6412
2169,198082.8774
2170,218239.1854
2171,157093.2547
2172,133820.787
2173,170674.8596
2174,224053.6851
2175,311439.7254
2176,316681.4666
2177,232741.9365
2178,215603.6351
2179,138443.5795
2180,219269.0957
2181,189919.3004
2182,222983.4067
2183,191680.7606
2184,120070.1183
2185,127307.1439
2186,147327.6686
2187,153835.7143
2188,154966.3884
2189,255848.0943
2190,75850.3392
2191,83951.29121
2192,87241.76301
2193,109010.6082
2194,101308.7003
2195,102741.8178
2196,101077.627
2197,118365.27
2198,158141.5804
2199,174857.974
2200,147449.0298
2201,146764.1795
2202,212528.9723
2203,140684.6952
2204,173513.995
2205,118035.5384
2206,141226.9837
2207,216323.9582
2208,275025.3275
2209,235034.1135
2210,118505.3655
2211,118457.6305
2212,117597.9477
2213,102338.0932
2214,132386.5375
2215,100761.1153
2216,141548.4813
2217,62548.60599
2218,80299.98644
2219,70802.5184
2220,74421.8281
2221,296133.3211
2222,265682.6904
2223,288350.2347
2224,212981.0199
2225,127152.8004
2226,180257.5898
2227,195691.1384
2228,268634.0464
2229,252150.3214
2230,153335.9851
2231,217121.1307
2232,175906.5736
2233,173201.4065
2234,237006.164
2235,213787.4719
2236,256277.2438
2237,323194.6389
2238,201666.8458
2239,114771.7571
2240,156411.695
2241,155974.3333
2242,125709.1623
2243,130714.2363
2244,102558.8292
2245,100920.8193
2246,141981.5629
2247,116361.3737
2248,123294.2018
2249,121446.451
2250,132865.5549
2251,104382.9551
2252,175722.3419
2253,155762.2051
2254,179112.2541
2255,189105.6934
2256,176902.2779
2257,205650.8903
2258,165744.9281
2259,173397.0966
2260,157955.3587
2261,198923.7497
2262,211342.6426
2263,370216.4365
2264,513781.111
2265,174994.1157
2266,305265.5484
2267,360841.9848
2268,429508.2914
2269,153334.3579
2270,197610.9699
2271,218050.6363
2272,194477.1344
2273,166927.4996
2274,173727.9932
2275,158706.8156
2276,183274.0117
2277,177345.3349
2278,150664.419
2279,123510.0512
2280,119891.1118
2281,163582.9609
2282,181133.9674
2283,107882.9533
2284,110481.7438
2285,141538.768
2286,124988.1335
2287,362216.6883
2288,275642.9182
2289,394773.3747
2290,480034.7005
2291,331483.1406
2292,490562.4969
2293,560753.0647
2294,396839.6368
2295,525142.1912
2296,284644.2016
2297,331037.6441
2298,336346.2467
2299,366596.5296
2300,342206.7341
2301,307507.7359
2302,260492.0609
2303,256082.2291
2304,265376.6168
2305,195451.341
2306,186241.591
2307,198146.5997
2308,225621.0159
2309,286094.5169
2310,214251.8652
2311,202167.2382
2312,173226.9493
2313,172635.5487
2314,170883.5985
2315,177403.8682
2316,196841.7579
2317,186165.6151
2318,177992.737
2319,181203.2961
2320,183012.7201
2321,239886.8755
2322,175935.6887
2323,196392.3157
2324,179172.9421
2325,213062.2399
2326,173443.2798
2327,203604.5843
2328,224428.2934
2329,188524.1455
2330,176493.2485
2331,353549.1955
2332,414569.9427
2333,322848.0644
2334,260933.0259
2335,282364.1756
2336,311987.5746
2337,200301.393
2338,273005.8041
2339,221561.0411
2340,398891.807
2341,215084.4823
2342,244019.4498
2343,230644.0737
2344,217915.0186
2345,243390.5522
2346,214027.204
2347,197452.6135
2348,246809.4302
2349,175620.0219
2350,307997.8641
2351,248030.9858
2352,252559.9001
2353,233677.2602
2354,139436.8509
2355,148622.5471
2356,153582.1648
2357,188816.9001
2358,197733.0306
2359,131848.0524
2360,115267.514
2361,145546.0577
2362,264338.1742
2363,137169.3112
2364,156666.5024
2365,214851.8118
2366,191279.3197
2367,225883.3214
2368,208816.393
2369,218053.2753
2370,169455.0496
2371,167320.339
2372,188500.7789
2373,283426.878
2374,309228.2903
2375,253256.5632
2376,275812.8429
2377,331083.6564
2378,146544.2611
2379,196515.5624
2380,146283.6396
2381,168532.7047
2382,209041.9902
2383,204787.9951
2384,242772.7958
2385,165259.238
2386,133570.3444
2387,135705.2734
2388,107637.882
2389,120536.2097
2390,145642.314
2391,140932.3484
2392,114576.2461
2393,172563.3512
2394,143495.5317
2395,207291.2172
2396,146339.0226
2397,217886.0844
2398,133922.1003
2399,60831.26726
2400,60042.69185
2401,118099.7989
2402,137260.0121
2403,143874.6358
2404,156141.5769
2405,156729.1283
2406,138415.3519
2407,125608.1893
2408,147794.5241
2409,121464.2958
2410,168563.7995
2411,114591.8653
2412,154810.7698
2413,131467.7045
2414,151974.3389
2415,133585.3507
2416,129075.481
2417,132585.9955
2418,130503.2447
2419,126448.8558
2420,123457.7268
2421,143899.0654
2422,108518.2991
2423,114980.1284
2424,160954.4507
2425,202490.1224
2426,130540.2453
2427,131294.6992
2428,183210.5652
2429,114652.7772
2430,133235.9342
2431,106042.5874
2432,145219.3742
2433,146827.2554
2434,138568.9401
2435,152970.9184
2436,106074.6073
2437,101677.2794
2438,126378.5775
2439,106604.8459
2440,122640.0951
2441,95643.86844
2442,98992.59448
2443,125818.3229
2444,131289.2603
2445,91296.46181
2446,132916.1119
2447,180183.9827
2448,132730.6505
2449,109883.8943
2450,152006.2989
2451,120812.5909
2452,189641.8814
2453,93429.71372
2454,120448.5916
2455,120870.6507
2456,131198.1754
2457,133138.6914
2458,123842.8591
2459,109304.7427
2460,140574.0066
2461,126146.6518
2462,133253.5698
2463,125750.0267
2464,169840.7257
2465,141203.7464
2466,114663.3595
2467,133877.1743
2468,82753.39501
2469,85063.02121
2470,186443.1133
2471,205899.0719
2472,164192.325
2473,116448.6117
2474,78676.88478
2475,207828.7604
2476,113579.6796
2477,126581.2473
2478,153160.8454
2479,101756.7711
2480,151946.6303
2481,121318.2035
2482,126235.6119
2483,113128.6461
2484,123862.7693
2485,123366.4508
2486,152824.2702
2487,171012.4155
2488,160441.7525
2489,155949.6685
2490,144150.1764
2491,91969.55214
2492,190485.2692
2493,152608.0543
2494,153117.2738
2495,90801.81308
2496,244224.1499
2497,150571.4035
2498,108991.3296
2499,87930.63354
2500,122467.1958
2501,134040.6863
2502,142635.2358
2503,94903.93013
2504,173139.7443
2505,224469.9332
2506,254314.3169
2507,285143.8375
2508,250881.0791
2509,218682.632
2510,224404.7948
2511,174563.8588
2512,210529.6422
2513,219514.1156
2514,278535.7368
2515,152410.8701
2516,169035.3803
2517,146417.4136
2518,154498.4864
2519,229494.0124
2520,215708.3644
2521,191461.4884
2522,221637.0239
2523,120319.0662
2524,135372.2528
2525,146492.7629
2526,135685.7376
2527,118989.0471
2528,127051.4063
2529,131658.9846
2530,125296.5071
2531,253213.5286
2532,225909.7488
2533,193328.166
2534,238199.6827
2535,301131.6063
2536,230356.71
2537,240372.0105
2538,181330.7504
2539,191035.863
2540,172814.9834
2541,183544.2101
2542,166756.0385
2543,122861.5477
2544,118680.5067
2545,135905.5983
2546,125291.2241
2547,136066.0063
2548,152387.0307
2549,153538.6787
2550,356095.2205
2551,142841.494
2552,126789.1592
2553,80720.6542
2554,97038.36625
2555,116433.5301
2556,94947.70756
2557,103333.8976
2558,142741.81
2559,141058.6506
2560,150362.5878
2561,145442.0804
2562,135271.5999
2563,148512.669
2564,197174.1161
2565,138201.6435
2566,152099.6894
2567,142724.8116
2568,201394.2083
2569,218810.6933
2570,115442.6757
2571,185837.1439
2572,158887.0749
2573,217335.2993
2574,296492.6386
2575,128051.6671
2576,117966.2986
2577,149186.5507
2578,84602.84692
2579,53330.99237
2580,95271.95167
2581,103122.6158
2582,111130.0712
2583,281185.3073
