Id,SalePrice
1461,129270.0006
1462,164771.7309
1463,180579.6947
1464,196547.6097
1465,205346.3883
1466,177281.1828
1467,173819.5994
1468,168049.4103
1469,181729.6667
1470,123734.3896
1471,200714.3876
1472,89878.99193
1473,87480.76277
1474,150387.6243
1475,125027.591
1476,378284.0136
1477,263314.2327
1478,311486.5686
1479,281255.2607
1480,481108.1599
1481,323928.4728
1482,211968.2492
1483,173156.2216
1484,167693.7517
1485,178187.9027
1486,194870.0097
1487,329121.8366
1488,237238.5927
1489,208911.9283
1490,222206.6771
1491,187143.5312
1492,89990.15754
1493,185510.7292
1494,292528.2916
1495,302546.211
1496,233433.9903
1497,177459.1525
1498,155766.1938
1499,156851.2856
1500,152039.3856
1501,179616.7834
1502,157018.3831
1503,301290.0753
1504,229319.4048
1505,231178.2525
1506,190137.8098
1507,233280.7016
1508,189820.4667
1509,163809.8001
1510,145987.6252
1511,148441.2415
1512,171655.7558
1513,158930.9352
1514,174081.2705
1515,199242.7663
1516,157990.8354
1517,164679.4191
1518,127764.4589
1519,227263.8533
1520,132180.1399
1521,142781.829
1522,170678.5507
1523,107044.9192
1524,117278.7722
1525,123210.3663
1526,124906.8768
1527,104079.4569
1528,130732.8619
1529,139451.9321
1530,171334.3127
1531,111080.4349
1532,110279.8265
1533,145576.2152
1534,113388.1373
1535,162309.3443
1536,99312.36763
1537,67198.78996
1538,171278.8581
1539,216279.931
1540,97085.92747
1541,148143.8087
1542,151061.564
1543,223395.1859
1544,73181.5353
1545,114267.3456
1546,133260.5847
1547,142344.7877
1548,142411.7733
1549,113267.2753
1550,135455.1916
1551,122700.1627
1552,133841.2435
1553,144653.9833
1554,109150.3008
1555,170880.6967
1556,90288.93806
1557,112233.2387
1558,98496.56802
1559,88547.1929
1560,136187.4186
1561,137544.8195
1562,125110.3982
1563,120863.9541
1564,152124.4152
1565,149050.465
1566,225887.6209
1567,67422.37026
1568,220740.5874
1569,124490.5173
1570,128427.5867
1571,114232.5072
1572,140231.7108
1573,240902.0678
1574,114002.7608
1575,218819.0216
1576,243949.5607
1577,200172.5934
1578,146564.0136
1579,149528.5905
1580,193166.8282
1581,141286.2106
1582,125101.0562
1583,338363.2461
1584,235854.756
1585,139681.8644
1586,70857.29868
1587,96072.76119
1588,142101.0839
1589,91803.68939
1590,134330.7947
1591,94540.91112
1592,126543.1335
1593,110466.0744
1594,145364.1828
1595,116339.3359
1596,242119.3554
1597,184036.8451
1598,206967.7655
1599,188714.1183
1600,185675.2566
1601,70754.10631
1602,103186.6682
1603,83756.6896
1604,275400.5288
1605,250018.1302
1606,166818.4338
1607,171061.5396
1608,217106.5144
1609,194394.9577
1610,154172.9072
1611,137533.7621
1612,174119.3316
1613,156498.7634
1614,119688.3693
1615,85725.79728
1616,69795.9507
1617,83912.684
1618,124707.5427
1619,131903.7977
1620,153274.8012
1621,137258.5236
1622,139434.9259
1623,280947.9225
1624,210863.749
1625,125661.2232
1626,166530.3989
1627,188231.3295
1628,277431.7121
1629,189131.6272
1630,373055.5917
1631,249831.0613
1632,270150.9305
1633,172937.4157
1634,184800.7448
1635,184136.533
1636,153490.0646
1637,182804.881
1638,204024.358
1639,182125.9915
1640,259384.0087
1641,184113.5122
1642,233045.765
1643,231489.9925
1644,227825.9299
1645,177163.8977
1646,158340.604
1647,158521.1297
1648,130983.9607
1649,132132.5707
1650,121293.234
1651,124453.4994
1652,92191.48718
1653,96132.00481
1654,151855.5143
1655,151938.7382
1656,144741.0541
1657,151507.2767
1658,147313.9953
1659,133386.0289
1660,158834.0284
1661,469659.5407
1662,420763.6505
1663,408213.0227
1664,468752.0496
1665,343652.775
1666,355290.8553
1667,366952.1232
1668,351042.0806
1669,309661.9251
1670,377926.1922
1671,265150.3305
1672,465257.411
1673,307628.1553
1674,251307.5041
1675,190795.3788
1676,190240.9491
1677,220624.5857
1678,477764.1021
1679,376053.1349
1680,325766.4755
1681,276891.9471
1682,306322.0824
1683,185681.7087
1684,173463.4086
1685,168049.5248
1686,167314.8053
1687,168566.357
1688,186595.5746
1689,185988.2836
1690,189692.7575
1691,181453.9854
1692,268226.6308
1693,174166.6817
1694,185906.3149
1695,169618.5354
1696,278617.0186
1697,176983.46
1698,380286.7334
1699,337671.0386
1700,259142.0515
1701,266244.8265
1702,272001.0646
1703,261985.1765
1704,306010.264
1705,244633.7922
1706,484197.6924
1707,220873.95
1708,215015.4888
1709,300363.9587
1710,234093.8896
1711,263312.8919
1712,253299.7021
1713,289989.4012
1714,225085.3808
1715,205672.9866
1716,185127.4466
1717,169778.0615
1718,134314.6063
1719,194861.7935
1720,249754.9059
1721,167179.1029
1722,126661.6647
1723,157381.2115
1724,212622.4971
1725,242714.512
1726,184755.0507
1727,157806.4856
1728,182036.695
1729,167006.981
1730,160880.4338
1731,116748.1977
1732,130525.84
1733,116005.5695
1734,123425.3091
1735,134226.397
1736,114128.8819
1737,367787.1985
1738,226518.0016
1739,305474.1353
1740,231308.0059
1741,195011.3657
1742,172836.9412
1743,171847.363
1744,304301.7897
1745,225892.7421
1746,242785.2595
1747,213532.8765
1748,216317.6397
1749,151764.9312
1750,140604.835
1751,231524.7185
1752,123982.3059
1753,138969.1222
1754,212111.7134
1755,168989.5522
1756,125820.9343
1757,119926.2179
1758,151069.7547
1759,168209.1571
1760,166495.2062
1761,153443.3725
1762,175370.5493
1763,175530.7864
1764,110226.5612
1765,179689.8816
1766,167669.4931
1767,203574.3649
1768,141894.2569
1769,178713.4485
1770,144272.2945
1771,133273.8835
1772,139199.131
1773,129787.9734
1774,131457.5511
1775,129705.0524
1776,121488.2531
