Id,SalePrice
1461,127135.5547
1462,155404.4549
1463,179575.8901
1464,183065.1463
1465,198872.3371
1466,184034.928
1467,166946.3351
1468,176161.3702
1469,183084.4617
1470,121433.1591
1471,196945.8565
1472,93309.76023
1473,97482.11187
1474,155514.2059
1475,146382.7209
1476,396573.3097
1477,253366.9608
1478,309701.966
1479,264016.5481
1480,459111.254
1481,307438.5272
1482,208659.036
1483,177028.6685
1484,179312.9075
1485,173235.8164
1486,199919.7176
1487,334250.4064
1488,240397.435
1489,212172.1339
1490,194276.9998
1491,191240.1736
1492,94490.6637
1493,178213.8482
1494,293162.7231
1495,301625.5489
1496,228611.1796
1497,195438.1349
1498,154194.5719
1499,152135.8477
1500,151144.4667
1501,176136.5757
1502,167723.6143
1503,303128.2856
1504,230568.561
1505,215305.7395
1506,183604.4554
1507,216048.3834
1508,200882.3121
1509,161555.5391
1510,152438.8482
1511,152788.8685
1512,163094.2468
1513,154442.5301
1514,164386.2578
1515,179562.3325
1516,163205.2777
1517,155024.7401
1518,131266.8046
1519,222899.2887
1520,137773.0492
1521,146213.7313
1522,163024.7653
1523,114698.6103
1524,122954.1571
1525,128110.0104
1526,127974.8133
1527,100686.2585
1528,129797.475
1529,141337.9109
1530,169629.9272
1531,125341.9693
1532,107601.7458
1533,141931.5221
1534,118111.3558
1535,163936.5315
1536,114825.6372
1537,75113.9948
1538,182987.1468
1539,242177.4442
1540,111815.5256
1541,152015.6474
1542,148935.4448
1543,222615.7004
1544,77391.77313
1545,105970.0905
1546,123056.0773
1547,138116.9659
1548,136062.6785
1549,115093.3021
1550,142184.458
1551,116660.0292
1552,143295.866
1553,141796.7745
1554,111771.3626
1555,174416.9575
1556,99007.72633
1557,127537.7056
1558,93509.9121
1559,120262.6586
1560,160097.9193
1561,158495.4603
1562,127470.5735
1563,123920.2964
1564,161504.4332
1565,156739.5393
1566,219542.8899
1567,76547.1454
1568,220710.4907
1569,143247.3011
1570,126661.6347
1571,135176.9291
1572,145891.7489
1573,248263.8217
1574,118637.3357
1575,208323.6329
1576,214513.5468
1577,207608.6192
1578,156233.6472
1579,144397.0975
1580,190914.1596
1581,143749.5469
1582,128503.8911
1583,331766.9843
1584,238942.8163
1585,139545.3867
1586,71797.888
1587,104500.2727
1588,155900.8123
1589,98043.6506
1590,132143.3159
1591,107973.3324
1592,124313.1074
1593,117725.3153
1594,140925.4818
1595,121403.3982
1596,232209.6088
1597,166354.5543
1598,186233.6924
1599,214694.185
1600,192089.1226
1601,77740.49557
1602,113368.676
1603,97476.58877
1604,287941.5137
1605,251247.687
1606,169881.3257
1607,175809.1182
1608,214754.8172
1609,202666.8391
1610,158103.8646
1611,150548.5576
1612,150681.101
1613,168321.187
1614,121433.0291
1615,87905.2245
1616,81705.9566
1617,89164.12217
1618,127539.0543
1619,135219.5733
1620,154269.2361
1621,139853.2328
1622,150262.7574
1623,295192.393
1624,211666.4534
1625,131208.459
1626,170363.1958
1627,186381.1626
1628,290151.6563
1629,175468.5084
1630,346686.0908
1631,231296.4934
1632,251749.7201
1633,169259.1351
1634,181778.4617
1635,180044.4021
1636,162241.6308
1637,176700.0726
1638,218438.8604
1639,177728.2843
1640,251303.5164
1641,181402.6619
1642,220995.6253
1643,224987.8742
1644,226704.7012
1645,173229.1101
1646,154016.9087
1647,165142.2855
1648,143529.0493
1649,140663.8399
1650,122165.5807
1651,123887.6339
1652,92022.90453
1653,97804.35573
1654,154684.2028
1655,157324.9511
1656,153045.2674
1657,154411.7128
1658,153571.9782
1659,148863.0233
1660,145244.9889
1661,429362.5826
1662,396593.4879
1663,378774.5104
1664,438063.4903
1665,319918.0688
1666,335803.9077
1667,364639.0887
1668,332148.9759
1669,305532.9086
1670,336530.4734
1671,260666.349
1672,462184.8682
1673,307709.7241
1674,252964.258
1675,187745.8959
1676,191775.6101
1677,215202.0507
1678,453884.9014
1679,375148.0174
1680,320472.9153
1681,269764.0759
1682,300763.7915
1683,185657.0895
1684,169704.456
1685,173623.1711
1686,168111.1529
1687,167112.3246
1688,185722.7657
1689,189544.8695
1690,185066.2954
1691,174988.902
1692,266340.7231
1693,169804.4073
1694,185477.4951
1695,170617.2303
1696,269912.2385
1697,171594.7875
1698,352506.2995
1699,316732.5064
1700,238868.876
1701,263044.9595
1702,254451.2078
1703,246668.4013
1704,295467.1721
1705,235405.8054
1706,446180.1832
1707,219321.5745
1708,217656.5033
1709,290293.4431
1710,220651.6178
1711,266063.6967
1712,241654.8831
1713,248612.8072
1714,224080.2956
1715,201156.8844
1716,175988.7615
1717,166660.5413
1718,140920.9877
1719,205209.5664
1720,255035.6338
1721,167115.8456
1722,130603.0862
1723,156255.8368
1724,214543.5277
1725,233084.0299
1726,185647.8279
1727,171448.1869
1728,188213.3691
1729,165689.194
1730,169495.5544
1731,122972.2608
1732,132589.0985
1733,123473.967
1734,132265.3945
1735,134241.941
1736,115600.0225
1737,368313.7995
1738,218387.6404
1739,279965.7781
1740,190829.7335
1741,182582.4776
1742,174927.3229
1743,172917.9463
1744,311683.7167
1745,245995.1665
1746,273115.4089
1747,220744.1882
1748,206467.0247
1749,160891.4875
1750,152917.9645
1751,230217.5975
1752,124934.7488
1753,140537.3393
1754,215477.8112
1755,167649.3707
1756,122912.758
1757,121417.1641
1758,146822.5723
1759,171428.9806
1760,156884.5621
1761,153700.2947
1762,166414.2827
1763,168868.8077
1764,117934.9422
1765,172190.7807
1766,166877.809
1767,205378.2102
1768,139692.2388
1769,172071.3113
1770,141056.2348
1771,140894.4434
1772,141843.7773
1773,142934.3121
1774,131845.8581
1775,136697.6772
1776,122093.1253
1777,117215.4134
1778,132240.4039
1779,116620.1733
1780,179230.4672
1781,135264.3278
1782,101110.1869
1783,130652.0539
1784,95230.12953
1785,116309.0593
1786,145835.7506
1787,166971.9814
1788,58791.12587
1789,94295.83833
1790,87924.3587
1791,177640.7666
1792,152262.089
1793,137995.7345
1794,142900.7965
1795,139540.549
1796,118797.6037
1797,112442.907
1798,126602.929
1799,115423.4175
1800,123135.3559
1801,130618.8666
1802,158619.5082
1803,153661.3747
1804,142715.5407
1805,136004.5325
1806,115254.3258
1807,154753.5817
1808,120797.3235
1809,125258.0781
1810,143785.5767
1811,116769.1185
1812,114925.3387
1813,122794.4509
1814,100761.1727
1815,61873.49347
1816,101587.9897
1817,119637.8627
1818,134693.0211
1819,115831.3545
1820,80238.43877
1821,123366.9546
1822,151060.6451
1823,63307.2136
1824,136815.9212
1825,134779.5152
1826,103493.2274
1827,109247.4099
1828,136205.1741
1829,113073.5163
1830,145539.4135
1831,171612.0993
1832,110664.8764
1833,150023.9257
1834,131627.6286
1835,176495.3322
1836,129102.8634
1837,103146.0888
1838,135820.592
1839,86221.2479
1840,166625.7492
1841,152754.0562
1842,91298.75727
1843,142957.6924
1844,136780.5495
1845,138586.0549
1846,151836.6086
1847,147907.2877
1848,64734.40847
1849,120535.6954
1850,130628.9131
1851,149675.5029
1852,127664.3613
1853,136701.0333
1854,174224.8965
1855,148635.6688
1856,220625.6588
1857,157576.9957
1858,140293.8926
1859,122318.6453
1860,154461.5624
1861,122057.8026
1862,271491.9603
1863,268981.5477
1864,268981.5477
1865,337014.244
1866,331299.0751
1867,243500.8321
1868,304660.8038
1869,194201.9876
1870,250778.453
1871,255494.0209
1872,171097.336
1873,224422.3845
1874,139152.3008
1875,204811.3519
1876,193546.1749
1877,207721.7657
1878,209619.7108
1879,134989.0303
1880,137290.9867
1881,239489.8307
1882,258630.9866
1883,197251.9753
1884,221231.7297
1885,261446.221
1886,302601.2542
1887,178065.8515
1888,278714.3078
1889,164870.5959
1890,135175.1227
1891,142915.7195
1892,113942.565
1893,138481.4348
1894,128271.6481
1895,151301.9499
1896,124034.4693
1897,116877.8553
1898,105451.179
1899,130714.869
1900,149331.4542
1901,164462.6546
1902,131098.9433
1903,226165.198
1904,137940.8777
1905,175882.3978
1906,153634.7221
1907,202980.0813
1908,117179.2801
1909,135597.3751
1910,126369.7334
1911,192912.142
1912,274858.4842
1913,139081.5824
1914,66935.8293
1915,321791.1874
1916,69379.47913
1917,258784.5443
1918,136235.8666
1919,156043.8133
1920,152728.4007
1921,409671.8248
1922,335458.2384
1923,204505.5711
1924,241103.2745
1925,226340.229
1926,377964.5443
1927,140187.3982
1928,160019.4514
